MAE,RMSE,R2,model,time_s
4.090245373746492,5.07568915812092,0.0006220028892914842,LightGBM,2.2103798389434814
4.092234333571872,5.0781110910934535,-0.0003319578113158972,CatBoost,45.331103801727295
4.094075526272829,5.081007683549014,-0.0014734769089765898,Stacking_Regressor,85.10926842689514
4.1121523790298715,5.09587635632377,-0.0073433238682989455,RandomForest,12.87180233001709
4.189997230149205,5.21456373208907,-0.05481356951379546,XGBoost,1.0054073333740234
